level,unit,unitTitle,moduleId,moduleTitle,topics,id,lemma,pos,gender,plural,en,example,forms,aux,separable,reflexive,prep,case,comparative,superlative,rank,note,audio
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,tastatur,Tastatur,noun,die,Tastaturen,keyboard,Die deutsche Tastatur hat Umlaute.,,,,,,,,,19144,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,lautsprecher,Lautsprecher,noun,der,Lautsprecher,speaker,Der Lautsprecher ist zu leise.,,,,,,,,,5084,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,datei,Datei,noun,die,Dateien,file,Die Datei ist zu groß für die E-Mail.,,,,,,,,,8130,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,ordner,Ordner,noun,der,Ordner,folder,Leg das bitte in den Ordner Bewerbungen.,,,,,,,,,18489,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,passwort,Passwort,noun,das,Passwörter,password,Ich habe mein Passwort vergessen.,,,,,,,,,5869,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,benutzername,Benutzername,noun,der,Benutzernamen,username,Der Benutzername ist Ihre E-Mail-Adresse.,,,,,,,,,,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,webseite,Webseite,noun,die,Webseiten,website,Auf der Webseite finden Sie alle Termine.,,,,,,,,,13983,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,suchmaschine,Suchmaschine,noun,die,Suchmaschinen,search engine,Gib das einfach in eine Suchmaschine ein.,,,,,,,,,47934,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,app,App,noun,die,Apps,app,Die App ist kostenlos.,,,,,,,,,12858,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,programm,Programm,noun,das,Programme,program,Das Programm stürzt immer ab.,,,,,,,,,2114,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,speicher,Speicher,noun,der,Speicher,"memory, storage",Der Speicher ist voll.,,,,,,,,,12138,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,akku,Akku,noun,der,Akkus,battery,Der Akku hält nur noch zwei Stunden.,,,,,,,,,13052,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,ladegeraet,Ladegerät,noun,das,Ladegeräte,charger,Hast du ein Ladegerät dabei?,,,,,,,,,31387,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,wlan,WLAN,noun,das,,Wi-Fi,Wie ist das WLAN-Passwort?,,,,,,,,,24130,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,update,Update,noun,das,Updates,update,Das Update dauert zehn Minuten.,,,,,,,,,14902,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,herunterladen,herunterladen,verb,,,to download,Laden Sie das Formular hier herunter.,lädt herunter|lud herunter|heruntergeladen,haben,true,,,,,,48322,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,speichern,speichern,verb,,,to save,Hast du die Datei gespeichert?,speichert|speicherte|gespeichert,haben,,,,,,,17168,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,loeschen,löschen,verb,,,to delete,Ich habe die E-Mail aus Versehen gelöscht.,löscht|löschte|gelöscht,haben,,,,,,,4204,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,klicken,klicken,verb,,,to click,Klicken Sie auf den Link.,klickt|klickte|geklickt,haben,,,auf,akk,,,10681,,
A2,a2-16,Internet & Geräte,a2-m6,Kommunikation,technik|medien,installieren,installieren,verb,,,to install,Ich muss das Programm neu installieren.,installiert|installierte|installiert,haben,,,,,,,14033,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,reklamation,Reklamation,noun,die,Reklamationen,complaint (about goods),Ihre Reklamation wird geprüft.,,,,,,,,,,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,umtausch,Umtausch,noun,der,,exchange,Ein Umtausch ist bis 14 Tage möglich.,,,,,,,,,,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,garantie,Garantie,noun,die,Garantien,guarantee,Auf das Gerät gibt es zwei Jahre Garantie.,,,,,,,,,7934,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,gewaehrleistung,Gewährleistung,noun,die,Gewährleistungen,warranty,Die Gewährleistung gilt zwei Jahre.,,,,,,,,,,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,mangel,Mangel,noun,der,Mängel,defect,Das Gerät hat einen Mangel.,,,,,,,,,6512,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,fehler,Fehler,noun,der,Fehler,"mistake, fault",Hier ist ein Fehler in der Rechnung.,,,,,,,,,643,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,kassenbon,Kassenbon,noun,der,Kassenbons,receipt,Ohne Kassenbon kein Umtausch.,,,,,,,,,,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,rueckgabe,Rückgabe,noun,die,Rückgaben,return,Die Rückgabe ist kostenlos.,,,,,,,,,28156,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,erstattung,Erstattung,noun,die,Erstattungen,refund,Die Erstattung dauert fünf Werktage.,,,,,,,,,,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,gutschein,Gutschein,noun,der,Gutscheine,voucher,Sie bekommen einen Gutschein über 20 Euro.,,,,,,,,,18446,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,ersatz,Ersatz,noun,der,,replacement,Wir schicken Ihnen kostenlos Ersatz.,,,,,,,,,5433,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,lieferung,Lieferung,noun,die,Lieferungen,delivery,Die Lieferung kommt am Donnerstag.,,,,,,,,,3898,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,verpackung,Verpackung,noun,die,Verpackungen,packaging,Die Verpackung war beschädigt.,,,,,,,,,18424,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,ware,Ware,noun,die,Waren,"goods, merchandise",Die Ware ist leider nicht auf Lager.,,,,,,,,,3529,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,qualitaet,Qualität,noun,die,Qualitäten,quality,Die Qualität ist wirklich gut.,,,,,,,,,6186,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,kundendienst,Kundendienst,noun,der,Kundendienste,customer service,Rufen Sie bitte den Kundendienst an.,,,,,,,,,42577,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,rabatt,Rabatt,noun,der,Rabatte,discount,Es gibt zehn Prozent Rabatt.,,,,,,,,,11811,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,rechnungsnummer,Rechnungsnummer,noun,die,Rechnungsnummern,invoice number,Nennen Sie bitte Ihre Rechnungsnummer.,,,,,,,,,,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,bestellnummer,Bestellnummer,noun,die,Bestellnummern,order number,Die Bestellnummer steht in der E-Mail.,,,,,,,,,,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,umtauschen,umtauschen,verb,,,to exchange,Kann ich die Hose umtauschen?,tauscht um|tauschte um|umgetauscht,haben,true,,,,,,22595,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,reklamieren,reklamieren,verb,,,"to complain about, to return",Ich möchte dieses Gerät reklamieren.,reklamiert|reklamierte|reklamiert,haben,,,,,,,,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,zurueckgeben,zurückgeben,verb,,,to give back,Ich gebe die Schuhe zurück.,gibt zurück|gab zurück|zurückgegeben,haben,true,,,,,,4332,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,liefern,liefern,verb,,,to deliver,Wir liefern innerhalb von drei Tagen.,liefert|lieferte|geliefert,haben,,,,,,,3009,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,beschweren,beschweren,verb,,,to complain,Ich möchte mich über den Service beschweren.,beschwert|beschwerte|beschwert,haben,,true,über,akk,,,6002,,
A2,a2-17,Reklamation & Umtausch,a2-m6,Kommunikation,einkaufen,kaputt,kaputt,adj,,,broken,Das Gerät war schon beim Auspacken kaputt.,,,,,,,,,1298,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,monatskarte,Monatskarte,noun,die,Monatskarten,monthly pass,Die Monatskarte lohnt sich für mich.,,,,,,,,,,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,einzelfahrschein,Einzelfahrschein,noun,der,Einzelfahrscheine,single ticket,"Ein Einzelfahrschein kostet 3,50 Euro.",,,,,,,,,,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,tageskarte,Tageskarte,noun,die,Tageskarten,day ticket,Für Touristen ist die Tageskarte günstiger.,,,,,,,,,,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,entwerter,Entwerter,noun,der,Entwerter,ticket validator,Der Entwerter ist neben der Tür.,,,,,,,,,,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,zone,Zone,noun,die,Zonen,zone,Der Flughafen liegt in Zone drei.,,,,,,,,,4018,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,verspaetung,Verspätung,noun,die,Verspätungen,delay,Der Zug hat 20 Minuten Verspätung.,,,,,,,,,4521,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,anschluss,Anschluss,noun,der,Anschlüsse,connection (transport),Ich habe meinen Anschluss verpasst.,,,,,,,,,9133,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,abfahrt,Abfahrt,noun,die,Abfahrten,departure,Die Abfahrt ist um 14:32 Uhr.,,,,,,,,,9905,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,ankunft,Ankunft,noun,die,Ankünfte,arrival,Die Ankunft ist für 18 Uhr geplant.,,,,,,,,,3947,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,strecke,Strecke,noun,die,Strecken,"route, distance",Die Strecke ist heute gesperrt.,,,,,,,,,4063,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,linie,Linie,noun,die,Linien,line,Nimm die Linie 4 bis zum Hauptbahnhof.,,,,,,,,,3277,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,schaffner,Schaffner,noun,der,Schaffner,ticket inspector,Der Schaffner kontrolliert die Fahrkarten.,,,,,,,,,19732,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,kontrolle,Kontrolle,noun,die,Kontrollen,"check, inspection",Heute war eine Kontrolle in der U-Bahn.,,,,,,,,,1094,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,bussgeld,Bußgeld,noun,das,Bußgelder,fine,Ohne Ticket zahlt man 60 Euro Bußgeld.,,,,,,,,,30738,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,sitzplatz,Sitzplatz,noun,der,Sitzplätze,seat,Ich habe einen Sitzplatz reserviert.,,,,,,,,,38686,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,abteil,Abteil,noun,das,Abteile,compartment,Das Abteil war schon besetzt.,,,,,,,,,15955,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,waggon,Waggon,noun,der,Waggons,carriage,Unsere Plätze sind im letzten Waggon.,,,,,,,,,20034,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,automat,Automat,noun,der,Automaten,"machine, vending machine",Der Automat nimmt keine Scheine.,,,,,,,,,26944,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,ermaessigung,Ermäßigung,noun,die,Ermäßigungen,"reduction, concession",Studenten bekommen eine Ermäßigung.,,,,,,,,,,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,fahrgast,Fahrgast,noun,der,Fahrgäste,passenger,"Liebe Fahrgäste, bitte einsteigen!",,,,,,,,,30767,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,entwerten,entwerten,verb,,,to validate (a ticket),"Vergiss nicht, den Fahrschein zu entwerten.",entwertet|entwertete|entwertet,haben,,,,,,,,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,gelten,gelten,verb,,,to be valid,Das Ticket gilt für zwei Stunden.,gilt|galt|gegolten,haben,,,,,,,5964,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,verpassen,verpassen,verb,,,to miss,Ich habe den letzten Bus verpasst.,verpasst|verpasste|verpasst,haben,,,,,,,2545,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,halten,halten,verb,,,"to stop, to hold",Der Zug hält nicht in jedem Ort.,hält|hielt|gehalten,haben,,,,,,,331,,
A2,a2-18,Öffentlicher Verkehr & Tickets,a2-m7,Mobilität,verkehr,kostenpflichtig,kostenpflichtig,adj,,,subject to a charge,Die Sitzplatzreservierung ist kostenpflichtig.,,,,,,,,,,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,fuehrerschein,Führerschein,noun,der,Führerscheine,driving licence,Ich mache gerade den Führerschein.,,,,,,,,,4158,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,fahrschule,Fahrschule,noun,die,Fahrschulen,driving school,Die Fahrschule kostet über 2000 Euro.,,,,,,,,,43182,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,fahrpruefung,Fahrprüfung,noun,die,Fahrprüfungen,driving test,Die Fahrprüfung ist nächsten Montag.,,,,,,,,,48664,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,fahrstunde,Fahrstunde,noun,die,Fahrstunden,driving lesson,Ich hatte heute meine erste Fahrstunde.,,,,,,,,,45840,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,kennzeichen,Kennzeichen,noun,das,Kennzeichen,number plate,Das Kennzeichen beginnt mit M.,,,,,,,,,6541,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,reifen,Reifen,noun,der,Reifen,tyre,Im Winter brauche ich andere Reifen.,,,,,,,,,2985,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,motor,Motor,noun,der,Motoren,engine,Der Motor macht ein komisches Geräusch.,,,,,,,,,2367,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,bremse,Bremse,noun,die,Bremsen,brake,Die Bremsen müssen geprüft werden.,,,,,,,,,10439,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,lenkrad,Lenkrad,noun,das,Lenkräder,steering wheel,Halten Sie das Lenkrad mit beiden Händen.,,,,,,,,,11455,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,kofferraum,Kofferraum,noun,der,Kofferräume,"boot, trunk",Die Koffer sind im Kofferraum.,,,,,,,,,4300,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,tankstelle,Tankstelle,noun,die,Tankstellen,petrol station,Die nächste Tankstelle ist in 20 Kilometern.,,,,,,,,,5951,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,werkstatt,Werkstatt,noun,die,Werkstätten,"garage, workshop",Das Auto ist in der Werkstatt.,,,,,,,,,4858,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,tuev,TÜV,noun,der,,vehicle inspection,Mein Auto muss zum TÜV.,,,,,,,,,,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,geschwindigkeit,Geschwindigkeit,noun,die,Geschwindigkeiten,speed,Halten Sie die Geschwindigkeit ein.,,,,,,,,,4279,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,autobahn,Autobahn,noun,die,Autobahnen,motorway,Auf der Autobahn war viel Verkehr.,,,,,,,,,8243,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,kreuzung,Kreuzung,noun,die,Kreuzungen,crossroads,An der Kreuzung rechts abbiegen.,,,,,,,,,8330,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,sicherheitsgurt,Sicherheitsgurt,noun,der,Sicherheitsgurte,seat belt,Legen Sie bitte den Sicherheitsgurt an.,,,,,,,,,26300,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,beifahrer,Beifahrer,noun,der,Beifahrer,front passenger,Mein Beifahrer schläft immer ein.,,,,,,,,,28323,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,panne,Panne,noun,die,Pannen,breakdown,Wir hatten eine Panne auf der Autobahn.,,,,,,,,,11399,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,parkhaus,Parkhaus,noun,das,Parkhäuser,multi-storey car park,Das Parkhaus ist rund um die Uhr offen.,,,,,,,,,15369,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,tanken,tanken,verb,,,to refuel,Ich muss noch tanken.,tankt|tankte|getankt,haben,,,,,,,11145,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,bremsen,bremsen,verb,,,to brake,Er musste plötzlich bremsen.,bremst|bremste|gebremst,haben,,,,,,,5352,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,ueberholen,überholen,verb,,,to overtake,Hier darf man nicht überholen.,überholt|überholte|überholt,haben,,,,,,,16652,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,parken,parken,verb,,,to park,Wo kann ich hier parken?,parkt|parkte|geparkt,haben,,,,,,,6269,,
A2,a2-19,Auto & Führerschein,a2-m7,Mobilität,verkehr,abschleppen,abschleppen,verb,,,to tow away,Mein Auto wurde abgeschleppt.,schleppt ab|schleppte ab|abgeschleppt,haben,true,,,,,,16876,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,unterkunft,Unterkunft,noun,die,Unterkünfte,accommodation,Wir suchen eine günstige Unterkunft.,,,,,,,,,7629,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,ferienwohnung,Ferienwohnung,noun,die,Ferienwohnungen,holiday flat,Die Ferienwohnung hat eine kleine Küche.,,,,,,,,,,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,jugendherberge,Jugendherberge,noun,die,Jugendherbergen,youth hostel,In der Jugendherberge kostet die Nacht 25 Euro.,,,,,,,,,49801,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,uebernachtung,Übernachtung,noun,die,Übernachtungen,overnight stay,Der Preis gilt pro Übernachtung.,,,,,,,,,30449,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,halbpension,Halbpension,noun,die,,half board,Wir haben Halbpension gebucht.,,,,,,,,,,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,vollpension,Vollpension,noun,die,,full board,Vollpension ist uns zu teuer.,,,,,,,,,,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,fruehstuecksbuffet,Frühstücksbuffet,noun,das,Frühstücksbuffets,breakfast buffet,Das Frühstücksbuffet ist von 7 bis 10 Uhr.,,,,,,,,,,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,anreise,Anreise,noun,die,Anreisen,"arrival, journey there",Die Anreise dauert sechs Stunden.,,,,,,,,,48264,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,abreise,Abreise,noun,die,Abreisen,departure,Am Tag der Abreise regnete es.,,,,,,,,,8410,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,zimmerschluessel,Zimmerschlüssel,noun,der,Zimmerschlüssel,room key,Geben Sie den Zimmerschlüssel bitte ab.,,,,,,,,,36519,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,klimaanlage,Klimaanlage,noun,die,Klimaanlagen,air conditioning,Das Zimmer hat eine Klimaanlage.,,,,,,,,,8398,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,stornierung,Stornierung,noun,die,Stornierungen,cancellation,Die Stornierung ist bis 24 Stunden vorher kostenlos.,,,,,,,,,,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,anzahlung,Anzahlung,noun,die,Anzahlungen,"deposit, down payment",Wir bitten um eine Anzahlung von 50 Euro.,,,,,,,,,10094,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,empfang,Empfang,noun,der,Empfänge,reception,Am Empfang bekommen Sie einen Stadtplan.,,,,,,,,,3124,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,reisebuero,Reisebüro,noun,das,Reisebüros,travel agency,Wir haben im Reisebüro gebucht.,,,,,,,,,19704,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,reisefuehrer,Reiseführer,noun,der,Reiseführer,"guidebook, tour guide",Im Reiseführer steht alles über die Altstadt.,,,,,,,,,26208,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,sehenswuerdigkeit,Sehenswürdigkeit,noun,die,Sehenswürdigkeiten,"sight, attraction",Der Dom ist die bekannteste Sehenswürdigkeit.,,,,,,,,,,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,ausflug,Ausflug,noun,der,Ausflüge,"excursion, day trip",Am Sonntag machen wir einen Ausflug.,,,,,,,,,4366,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,rundfahrt,Rundfahrt,noun,die,Rundfahrten,sightseeing tour,Die Rundfahrt dauert zwei Stunden.,,,,,,,,,49454,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,uebernachten,übernachten,verb,,,to stay overnight,Wir übernachten bei Freunden.,übernachtet|übernachtete|übernachtet,haben,,,,,,,5181,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,stornieren,stornieren,verb,,,to cancel,Ich musste die Reise stornieren.,storniert|stornierte|storniert,haben,,,,,,,31228,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,einchecken,einchecken,verb,,,to check in,Sie können ab 15 Uhr einchecken.,checkt ein|checkte ein|eingecheckt,haben,true,,,,,,22637,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,auschecken,auschecken,verb,,,to check out,Wir checken morgen früh aus.,checkt aus|checkte aus|ausgecheckt,haben,true,,,,,,38438,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,besichtigen,besichtigen,verb,,,"to visit, to view",Wir haben das Schloss besichtigt.,besichtigt|besichtigte|besichtigt,haben,,,,,,,16501,,
A2,a2-20,Reise: Hotel & Buchung,a2-m7,Mobilität,reisen,zentral,zentral,adj,,,central,Das Hotel liegt sehr zentral.,,,,,,,zentraler,am zentralsten,37315,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,fest,Fest,noun,das,Feste,"celebration, festival",Das Fest dauert bis Mitternacht.,,,,,,,,,608,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,feiertag,Feiertag,noun,der,Feiertage,public holiday,Der 3. Oktober ist ein Feiertag.,,,,,,,,,10618,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,weihnachten,Weihnachten,noun,das,,Christmas,An Weihnachten sind alle Geschäfte zu.,,,,,,,,,1234,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,ostern,Ostern,noun,das,,Easter,Zu Ostern verstecken wir Eier im Garten.,,,,,,,,,11555,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,silvester,Silvester,noun,das,,New Year's Eve,An Silvester gibt es überall Feuerwerk.,,,,,,,,,9979,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,neujahr,Neujahr,noun,das,,New Year,Ein gutes Neujahr!,,,,,,,,,16127,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,hochzeit,Hochzeit,noun,die,Hochzeiten,wedding,Die Hochzeit ist im September.,,,,,,,,,1028,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,taufe,Taufe,noun,die,Taufen,christening,Wir sind zur Taufe eingeladen.,,,,,,,,,9999,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,karneval,Karneval,noun,der,,carnival,In Köln ist Karneval sehr wichtig.,,,,,,,,,14387,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,oktoberfest,Oktoberfest,noun,das,,Oktoberfest,Das Oktoberfest beginnt Ende September.,,,,,,,,,42695,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,adventskalender,Adventskalender,noun,der,Adventskalender,advent calendar,Die Kinder öffnen jeden Tag den Adventskalender.,,,,,,,,,,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,weihnachtsbaum,Weihnachtsbaum,noun,der,Weihnachtsbäume,Christmas tree,Der Weihnachtsbaum steht im Wohnzimmer.,,,,,,,,,14238,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,kerze,Kerze,noun,die,Kerzen,candle,Zünde bitte die Kerzen an.,,,,,,,,,7059,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,feuerwerk,Feuerwerk,noun,das,Feuerwerke,fireworks,Das Feuerwerk war wunderschön.,,,,,,,,,7111,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,tradition,Tradition,noun,die,Traditionen,tradition,Das ist eine alte Tradition bei uns.,,,,,,,,,4215,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,brauch,Brauch,noun,der,Bräuche,custom,Jede Region hat eigene Bräuche.,,,,,,,,,1443,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,glueckwunsch,Glückwunsch,noun,der,Glückwünsche,congratulation,Herzlichen Glückwunsch zum Geburtstag!,,,,,,,,,1377,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,torte,Torte,noun,die,Torten,"cake, gateau",Die Torte hat meine Schwester gebacken.,,,,,,,,,6100,,
A2,a2-21,Feste & Feiertage,a2-m8,Kultur & Freizeit,kultur,dekoration,Dekoration,noun,die,Dekorationen,decoration,Die Dekoration im Saal war sehr schön.,,,,,,,,,16913,,
